TimeStamp,Temperature
15:28:36.959,1162
15:28:39.944,1127
15:28:42.963,1162
15:28:45.948,1162
15:28:48.967,1171
15:28:51.953,1159
15:28:54.938,1171
15:28:57.958,1160
15:29:00.943,1160
15:29:03.962,1160
15:29:06.946,1165
15:29:09.964,1144
15:29:12.948,1160
15:29:15.965,1163
15:29:18.950,1164
15:29:21.935,1100
15:29:24.953,1160
15:29:27.939,1160
15:29:30.958,1185
15:29:33.943,1160
15:29:36.962,1160
15:29:39.948,1160
15:29:42.935,1160
15:29:45.955,1160
15:29:48.941,1161
15:29:51.960,1160
15:29:54.946,1160
15:29:57.967,1162
15:30:00.954,1159
15:30:03.939,1161
15:30:06.959,1170
15:30:09.947,1165
15:30:12.936,1165
15:30:15.957,1165
15:30:18.945,1162
15:30:21.965,1166
15:30:24.954,1165
15:30:27.943,1159
15:30:30.932,1160
15:30:33.954,1162
15:30:36.943,1160
15:30:39.964,1160
15:30:42.953,1165
15:30:45.942,1160
15:30:48.964,1155
15:30:51.951,1165
15:30:54.936,1161
15:30:57.956,1149
15:31:00.942,1152
15:31:03.962,1160
15:31:06.949,1160
15:31:09.936,1154
15:31:12.956,1159
15:31:15.943,1160
15:31:18.963,1104
15:31:21.951,1162
15:31:24.937,1153
15:31:27.957,1161
15:31:30.944,1165
15:31:33.963,1161
15:31:36.950,1166
15:31:39.936,1162
15:31:42.956,1183
15:31:45.941,1164
15:31:48.960,1207
15:31:51.946,1095
15:31:54.964,1177
15:31:57.949,1160
15:32:00.934,1160
15:32:03.952,1165
15:32:06.938,1166
15:32:09.958,1166
15:32:12.945,1171
15:32:15.962,1163
15:32:18.951,1167
15:32:21.938,1160
15:32:24.960,1162
15:32:27.949,1181
15:32:30.937,1168
15:32:33.959,1171
15:32:36.950,1174
15:32:39.940,1163
15:32:42.959,1171
15:32:45.944,1166
15:32:48.932,1172
15:32:51.951,1178
15:32:54.936,1163
15:32:57.958,1163
15:33:00.949,1166
15:33:03.939,1160
15:33:06.963,1163
15:33:09.952,1176
15:33:12.941,1160
15:33:15.990,1166
15:33:18.942,1179
15:33:21.961,1184
15:33:24.945,1191
15:33:27.962,1181
15:33:30.951,1164
15:33:33.939,1173
15:33:36.959,1178
15:33:39.947,1184
15:33:42.935,1174
15:33:45.956,1169
15:33:48.939,1178
15:33:51.956,1176
15:33:54.941,1175
15:33:57.964,1177
15:34:00.985,1171
15:34:03.941,1173
15:34:06.961,1181
15:34:09.946,1162
15:34:12.932,1171
15:34:15.951,1188
15:34:18.937,1167
15:34:21.956,1168
15:34:24.942,1164
15:34:27.961,1181
15:34:30.946,1177
15:34:33.932,1160
15:34:36.951,1327
15:34:39.936,1163
15:34:42.957,1166
15:34:45.943,1166
15:34:48.961,1166
15:34:51.945,1171
15:34:54.962,1161
15:34:57.947,1161
15:35:00.932,1163
15:35:03.949,1162
15:35:06.935,1163
15:35:09.956,1178
15:35:12.943,1161
15:35:15.961,1162
15:35:18.947,1176
15:35:21.934,1170
15:35:24.953,1173
15:35:27.939,1175
15:35:30.958,1166
15:35:33.943,1177
15:35:36.928,1164
15:35:39.946,1161
15:35:42.931,1169
15:35:45.953,1172
15:35:48.944,1161
15:35:51.929,1162
15:35:54.947,1162
15:35:57.932,1170
15:36:00.949,1160
15:36:03.933,1160
15:36:06.950,1168
15:36:09.936,1160
15:36:12.960,1160
15:36:15.947,1172
15:36:18.938,1167
15:36:21.960,1161
15:36:24.950,1160
15:36:27.941,1202
15:36:30.932,1191
15:36:33.956,1166
15:36:36.946,1186
15:36:39.931,1170
15:36:42.951,1163
15:36:45.942,1178
15:36:48.933,1162
15:36:51.956,1163
15:36:54.947,1171
15:36:57.936,1160
15:37:00.958,1186
15:37:03.946,1175
15:37:06.934,1165
15:37:09.954,1169
15:37:12.943,1117
15:37:15.932,1160
15:37:18.955,1170
15:37:21.943,1164
15:37:24.933,1172
15:37:27.957,1173
15:37:30.948,1171
15:37:33.939,1165
15:37:36.930,1167
15:37:39.954,1176
15:37:42.944,1134
15:37:45.935,1169
15:37:48.955,1174
15:37:51.943,1170
15:37:54.930,1185
15:37:57.951,1171
15:38:00.937,1170
15:38:03.958,1190
15:38:06.946,1165
15:38:09.937,1175
15:38:12.957,1181
15:38:15.945,1179
15:38:18.930,1170
15:38:21.950,1174
15:38:24.938,1302
15:38:27.959,1172
15:38:30.946,1165
15:38:33.933,1186
15:38:36.955,1160
15:38:39.946,1183
15:38:42.937,1179
15:38:45.959,1166
15:38:48.949,1176
15:38:51.939,1183
15:38:54.958,1167
15:38:57.948,1172
15:39:00.937,1181
15:39:03.956,1172
15:39:06.943,1142
15:39:09.928,1178
15:39:12.947,1179
15:39:15.932,1189
15:39:18.950,1173
15:39:21.937,1134
15:39:24.955,1181
15:39:27.942,1180
15:39:30.927,1161
15:39:33.945,1187
15:39:36.930,1160
15:39:39.948,1170
15:39:42.934,1160
15:39:45.956,1163
15:39:48.945,1165
15:39:51.934,1160
15:39:54.956,1162
15:39:57.944,1164
15:40:00.933,1160
15:40:03.954,1158
15:40:06.944,1172
15:40:09.932,1177
15:40:12.954,1179
15:40:15.944,1164
15:40:18.933,1171
15:40:21.955,1163
15:40:24.945,1169
15:40:27.934,1161
15:40:30.957,1161
15:40:33.946,1174
15:40:36.936,1171
15:40:39.958,1178
15:40:42.948,1177
15:40:45.935,1172
15:40:48.953,1161
15:40:51.938,1166
15:40:54.955,1167
15:40:57.942,1168
15:41:00.927,1167
15:41:03.945,1165
15:41:06.930,1168
15:41:09.951,1174
15:41:12.938,1165
15:41:15.925,1164
15:41:18.947,1160
15:41:21.935,1172
15:41:24.954,1184
15:41:27.942,1171
15:41:30.931,1101
15:41:33.952,1163
15:41:36.942,1163
15:41:39.931,1172
15:41:42.952,1173
15:41:45.941,1162
15:41:48.928,1170
15:41:51.949,1200
15:41:54.935,1166
15:41:57.923,1174
15:42:00.944,1180
15:42:03.932,1192
15:42:06.953,1174
15:42:09.941,1184
15:42:12.930,1174
15:42:15.950,1188
15:42:18.936,1192
15:42:21.924,1167
15:42:24.946,1171
15:42:27.936,1177
15:42:30.926,1178
15:42:33.949,1166
15:42:36.936,1168
15:42:39.924,1163
15:42:42.949,1164
15:42:45.940,1170
15:42:48.931,1174
15:42:51.956,1185
15:42:54.948,1162
15:42:57.939,1175
15:43:00.930,1185
15:43:03.953,1164
15:43:06.944,1166
15:43:09.935,1085
15:43:12.926,1177
15:43:15.951,1171
15:43:18.938,1175
15:43:21.928,1154
15:43:24.953,1172
15:43:27.943,1164
15:43:30.933,1171
15:43:33.956,1167
15:43:36.946,1178
15:43:39.935,1170
15:43:42.925,1165
15:43:45.950,1173
15:43:48.941,1170
15:43:51.931,1169
15:43:54.923,1173
15:43:57.947,1171
15:44:00.938,1163
15:44:03.929,1161
15:44:06.951,1175
15:44:09.941,1140
15:44:12.932,1190
15:44:15.922,1178
15:44:18.946,1163
15:44:21.935,1167
15:44:24.925,1164
15:44:27.948,1177
15:44:30.938,1164
15:44:33.927,1176
15:44:36.952,1178
15:44:39.942,1162
15:44:42.933,1163
15:44:45.923,1161
15:44:48.947,1170
15:44:51.936,1171
15:44:54.924,1160
15:44:57.945,1161
15:45:00.933,1163
15:45:03.954,1161
15:45:06.943,1160
15:45:09.933,1168
15:45:12.922,1173
15:45:15.945,1178
15:45:18.935,1162
15:45:21.924,1159
15:45:24.947,1163
15:45:27.932,1172
15:45:30.951,1165
15:45:33.936,1167
15:45:36.924,1167
15:45:39.948,1165
15:45:42.938,1185
15:45:45.928,1166
15:45:48.952,1161
15:45:51.941,1160
15:45:54.932,1160
15:45:57.922,1171
15:46:00.947,1167
15:46:03.938,1168
15:46:06.927,1167
15:46:09.952,1160
15:46:12.941,1163
15:46:15.931,1172
15:46:18.922,1178
15:46:21.944,1175
15:46:24.935,1170
15:46:27.926,1161
15:46:30.949,1160
15:46:33.940,1160
15:46:36.926,1171
15:46:39.947,1161
15:46:42.938,1159
15:46:45.928,1176
15:46:48.918,1167
15:46:51.937,1167
15:46:54.922,1161
15:46:57.947,1167
15:47:00.938,1165
15:47:03.930,1172
15:47:06.920,1161
15:47:09.939,1164
15:47:12.924,1162
15:47:15.942,1173
15:47:18.928,1170
15:47:21.946,1174
15:47:24.931,1166
15:47:27.950,1183
15:47:30.935,1163
15:47:33.921,1166
15:47:36.940,1168
15:47:39.924,1164
15:47:42.942,1185
15:47:45.928,1176
15:47:48.947,1180
15:47:51.933,1164
15:47:54.952,1171
15:47:57.937,1164
15:48:00.923,1167
15:48:03.942,1163
15:48:06.930,1144
15:48:09.919,1171
15:48:12.940,1169
15:48:15.929,1172
15:48:18.919,1175
15:48:21.941,1160
15:48:24.929,1164
15:48:27.918,1160
15:48:30.939,1160
15:48:33.927,1161
15:48:36.949,1170
15:48:39.939,1165
15:48:42.929,1160
15:48:45.919,1160
15:48:48.942,1170
15:48:51.930,1174
15:48:54.917,1164
15:48:57.936,1166
15:49:00.920,1168
15:49:03.939,1166
15:49:06.925,1172
15:49:09.944,1179
15:49:12.931,1173
15:49:15.919,1172
15:49:18.941,1172
15:49:21.929,1176
15:49:24.949,1176
15:49:27.937,1145
15:49:30.925,1164
15:49:33.947,1165
15:49:36.935,1165
15:49:39.924,1166
15:49:42.946,1171
15:49:45.935,1165
15:49:48.924,1175
15:49:51.945,1161
15:49:54.933,1160
15:49:57.919,1173
15:50:00.937,1176
15:50:03.921,1174
15:50:06.937,1160
15:50:09.923,1168
15:50:12.945,1170
15:50:15.935,1174
15:50:18.925,1168
15:50:21.947,1172
15:50:24.936,1162
15:50:27.926,1176
15:50:30.916,1160
15:50:33.940,1171
15:50:36.928,1162
15:50:39.919,1162
15:50:42.941,1174
15:50:45.930,1174
15:50:48.918,1176
15:50:51.940,1161
15:50:54.928,1174
15:50:57.916,1160
15:51:00.936,1165
15:51:03.922,1170
15:51:06.940,1096
15:51:09.928,1175
15:51:12.918,1163
15:51:15.942,1161
15:51:18.928,1170
15:51:21.945,1167
15:51:24.931,1155
15:51:27.916,1167
15:51:30.934,1171
15:51:33.920,1143
15:51:36.938,1162
15:51:39.924,1160
15:51:42.942,1161
15:51:45.928,1161
15:51:48.947,1167
15:51:51.933,1176
15:51:54.923,1176
15:51:57.942,1160
15:52:00.928,1178
15:52:03.947,1171
15:52:06.936,1175
15:52:09.921,1169
15:52:12.940,1187
15:52:15.924,1162
15:52:18.945,1172
15:52:21.936,1196
15:52:24.923,1160
15:52:27.943,1163
15:52:30.931,1168
15:52:33.921,1162
15:52:36.938,1165
15:52:39.927,1167
15:52:42.915,1160
15:52:45.934,1167
15:52:48.919,1163
15:52:51.938,1178
15:52:54.922,1168
15:52:57.939,1167
15:53:00.924,1127
15:53:03.942,1175
15:53:06.927,1189
15:53:09.946,1164
15:53:12.931,1174
15:53:15.915,1173
15:53:18.933,1183
15:53:21.918,1182
15:53:24.937,1166
15:53:27.923,1180
15:53:30.941,1173
15:53:33.926,1186
15:53:36.945,1168
15:53:39.930,1178
15:53:42.919,1183
15:53:45.943,1163
15:53:48.932,1164
15:53:51.919,1167
15:53:54.942,1171
15:53:57.932,1160
15:54:00.924,1176
15:54:03.945,1166
15:54:06.933,1182
15:54:09.924,1163
15:54:12.914,1166
15:54:15.938,1160
15:54:18.929,1163
15:54:21.916,1163
15:54:24.938,1165
15:54:27.928,1160
15:54:30.919,1162
15:54:33.944,1164
15:54:36.934,1168
15:54:39.921,1163
15:54:42.943,1177
15:54:45.932,1158
15:54:48.922,1172
15:54:51.913,1165
15:54:54.937,1164
15:54:57.928,1177
15:55:00.919,1175
15:55:03.943,1180
15:55:06.933,1171
15:55:09.920,1181
15:55:12.942,1181
15:55:15.929,1176
15:55:18.919,1176
15:55:21.943,1169
15:55:24.933,1178
15:55:27.924,1189
15:55:30.915,1212
15:55:33.939,1182
15:55:36.928,1193
15:55:39.913,1221
15:55:42.935,1177
15:55:45.926,1182
15:55:48.914,1192
15:55:51.932,1183
15:55:54.918,1153
15:55:57.936,1171
15:56:00.921,1172
15:56:03.940,1173
15:56:06.925,1171
15:56:09.944,1160
15:56:12.930,1181
15:56:15.917,1169
15:56:18.940,1214
15:56:21.930,1170
15:56:24.920,1170
15:56:27.943,1188
15:56:30.931,1189
15:56:33.921,1187
15:56:36.941,1182
15:56:39.926,1178
15:56:42.912,1188
15:56:45.931,1187
15:56:48.921,1204
15:56:51.943,1183
15:56:54.931,1205
15:56:57.920,1176
15:57:00.941,1192
15:57:03.931,1174
15:57:06.921,1170
15:57:09.911,1172
15:57:12.935,1184
15:57:15.926,1186
15:57:18.917,1172
15:57:21.940,1184
15:57:24.930,1168
15:57:27.921,1186
15:57:30.941,1172
15:57:33.925,1193
15:57:36.913,1195
15:57:39.935,1182
15:57:42.923,1185
15:57:45.912,1185
15:57:48.934,1194
15:57:51.923,1198
15:57:54.943,1190
15:57:57.928,1200
15:58:00.912,1043
15:58:03.930,1179
15:58:06.914,1191
15:58:09.933,1194
15:58:12.918,1181
15:58:15.935,1184
15:58:18.919,1186
15:58:21.938,1192
15:58:24.925,1153
15:58:27.943,1183
15:58:30.927,1169
15:58:33.910,1166
15:58:36.927,1194
15:58:39.910,1219
15:58:42.927,1196
15:58:45.911,1176
15:58:48.929,1171
15:58:51.913,1189
15:58:54.930,1176
15:58:57.918,1192
15:59:00.940,1186
15:59:03.930,1189
15:59:06.919,1183
15:59:09.910,1179
15:59:12.932,1173
15:59:15.922,1184
15:59:18.941,1198
15:59:21.926,1168
15:59:24.910,1187
15:59:27.927,1182
15:59:30.912,1181
15:59:33.931,1169
15:59:36.922,1189
15:59:39.912,1189
15:59:42.931,1173
15:59:45.916,1169
15:59:48.935,1188
15:59:51.926,1160
15:59:54.915,1177
15:59:57.933,1167
16:00:00.916,1186
16:00:03.939,1180
16:00:06.925,1187
16:00:09.910,1177
16:00:12.930,1171
16:00:15.916,1172
16:00:18.934,1172
16:00:21.918,1033
16:00:24.936,1185
16:00:27.924,1183
16:00:30.912,1176
16:00:33.934,1176
16:00:36.923,1187
16:00:39.910,1177
16:00:42.932,1170
16:00:45.920,1186
16:00:48.940,1177
16:00:51.927,1190
16:00:54.914,1189
16:00:57.936,1186
16:01:00.925,1179
16:01:03.914,1171
16:01:06.936,1183
16:01:09.924,1174
16:01:12.913,1166
16:01:15.933,1248
16:01:18.922,1192
16:01:21.909,1174
16:01:24.931,1176
16:01:27.918,1197
16:01:30.937,1165
16:01:33.922,1178
16:01:36.907,1190
16:01:39.925,1155
16:01:42.910,1187
16:01:45.931,1162
16:01:48.923,1168
16:01:51.914,1166
16:01:54.938,1177
16:01:57.929,1169
16:02:00.915,1181
16:02:03.936,1186
16:02:06.922,1161
16:02:09.907,1175
16:02:12.926,1166
16:02:15.914,1169
16:02:18.935,1165
16:02:21.926,1163
16:02:24.917,1190
16:02:27.907,1179
16:02:30.931,1169
16:02:33.920,1172
16:02:36.909,1175
16:02:39.929,1169
16:02:42.915,1172
16:02:45.934,1174
16:02:48.920,1180
16:02:51.905,1168
16:02:54.924,1181
16:02:57.908,1167
16:03:00.926,1166
16:03:03.912,1169
16:03:06.930,1165
16:03:09.916,1171
16:03:12.934,1172
16:03:15.919,1168
16:03:18.937,1172
16:03:21.922,1178
16:03:24.907,1186
16:03:27.926,1176
16:03:30.911,1177
16:03:33.929,1181
16:03:36.913,1168
16:03:39.935,1175
16:03:42.921,1171
16:03:45.938,1163
16:03:48.923,1170
16:03:51.908,1184
16:03:54.927,1160
16:03:57.913,1169
16:04:00.934,1184
16:04:03.924,1173
16:04:06.915,1165
16:04:09.938,1173
16:04:12.927,1172
16:04:15.915,1166
16:04:18.936,1169
16:04:21.922,1172
16:04:24.910,1183
16:04:27.928,1175
16:04:30.913,1187
16:04:33.932,1174
16:04:36.920,1176
16:04:39.908,1162
16:04:42.929,1165
16:04:45.918,1181
16:04:48.906,1161
16:04:51.928,1175
16:04:54.916,1182
16:04:57.935,1171
16:05:00.920,1166
16:05:03.907,1183
16:05:06.929,1166
16:05:09.918,1178
16:05:12.907,1171
16:05:15.930,1172
16:05:18.920,1174
16:05:21.909,1171
16:05:24.931,1184
16:05:27.918,1168
16:05:30.903,1177
16:05:33.922,1166
16:05:36.910,1170
16:05:39.932,1204
16:05:42.921,1160
16:05:45.910,1165
16:05:48.930,1161
16:05:51.920,1165
16:05:54.908,1165
16:05:57.927,1160
16:06:00.911,1160
16:06:03.929,1161
16:06:06.917,1169
16:06:09.905,1157
16:06:12.927,1158
16:06:15.913,1178
16:06:18.935,1185
16:06:21.924,1176
16:06:24.911,1179
16:06:27.931,1182
16:06:30.919,1173
16:06:33.910,1170
16:06:36.932,1158
16:06:39.921,1163
16:06:42.910,1171
16:06:45.932,1185
16:06:48.922,1163
16:06:51.910,1170
16:06:54.929,1160
16:06:57.916,1165
16:07:00.901,1184
16:07:03.921,1181
16:07:06.909,1165
16:07:09.932,1168
16:07:12.922,1168
16:07:15.912,1166
16:07:18.934,1146
16:07:21.922,1175
16:07:24.910,1182
16:07:27.929,1177
16:07:30.914,1170
16:07:33.933,1161
16:07:36.920,1174
16:07:39.908,1166
16:07:42.929,1173
16:07:45.917,1166
16:07:48.905,1182
16:07:51.927,1168
16:07:54.915,1162
16:07:57.934,1165
16:08:00.919,1172
16:08:03.904,1183
16:08:06.925,1175
16:08:09.914,1175
16:08:12.903,1174
16:08:15.927,1174
16:08:18.913,1171
16:08:21.902,1163
16:08:24.926,1161
16:08:27.916,1163
16:08:30.904,1167
16:08:33.928,1165
16:08:36.917,1168
16:08:39.906,1172
16:08:42.928,1161
16:08:45.916,1165
16:08:48.905,1154
16:08:51.927,1161
16:08:54.913,1168
16:08:57.902,1161
16:09:00.924,1160
16:09:03.911,1140
16:09:06.931,1165
16:09:09.918,1159
16:09:12.905,1167
16:09:15.925,1168
16:09:18.914,1159
16:09:21.902,1172
16:09:24.925,1161
16:09:27.914,1167
16:09:30.904,1168
16:09:33.926,1186
16:09:36.917,1170
16:09:39.907,1178
16:09:42.931,1161
16:09:45.922,1183
16:09:48.912,1104
16:09:51.903,1162
16:09:54.927,1171
16:09:57.917,1172
16:10:00.906,1165
16:10:03.929,1168
16:10:06.920,1166
16:10:09.909,1166
16:10:12.931,1177
16:10:15.920,1184
16:10:18.907,1178
16:10:21.929,1169
16:10:24.916,1165
16:10:27.903,1180
16:10:30.922,1206
16:10:33.907,1165
16:10:36.927,1162
16:10:39.916,1161
16:10:42.904,1170
16:10:45.926,1160
16:10:48.914,1165
16:10:51.902,1162
16:10:54.924,1169
16:10:57.909,1163
16:11:00.928,1163
16:11:03.913,1171
16:11:06.902,1165
16:11:09.924,1160
16:11:12.913,1173
16:11:15.901,1176
16:11:18.923,1161
16:11:21.912,1180
16:11:24.901,1200
16:11:27.924,1170
16:11:30.912,1170
16:11:33.900,1162
16:11:36.921,1177
16:11:39.910,1173
16:11:42.931,1173
16:11:45.919,1167
16:11:48.907,1146
16:11:51.928,1163
16:11:54.917,1251
16:11:57.906,1160
16:12:00.930,1161
16:12:03.921,1160
16:12:06.909,1170
16:12:09.897,1170
16:12:12.916,1174
16:12:15.902,1152
16:12:18.921,1203
16:12:21.907,1170
16:12:24.926,1163
16:12:27.912,1172
16:12:30.898,1160
16:12:33.918,1169
16:12:36.905,1163
16:12:39.925,1168
16:12:42.911,1160
16:12:45.930,1176
16:12:48.915,1177
16:12:51.900,1160
16:12:54.918,1177
16:12:57.904,1169
16:13:00.922,1164
16:13:03.907,1161
16:13:06.927,1175
16:13:09.913,1177
16:13:12.900,1163
16:13:15.921,1177
16:13:18.908,1176
16:13:21.928,1160
16:13:24.913,1165
16:13:27.897,1176
16:13:30.914,1162
16:13:33.898,1166
16:13:36.915,1165
16:13:39.899,1169
16:13:42.919,1165
16:13:45.905,1170
16:13:48.927,1176
16:13:51.914,1160
16:13:54.899,1172
16:13:57.918,1190
16:14:00.904,1163
16:14:03.922,1170
16:14:06.907,1173
16:14:09.927,1171
16:14:12.913,1164
16:14:15.898,1164
16:14:18.922,1173
16:14:21.913,1161
16:14:24.903,1167
16:14:27.927,1158
16:14:30.918,1171
16:14:33.908,1162
16:14:36.899,1168
16:14:39.923,1160
16:14:42.910,1168
16:14:45.901,1160
16:14:48.925,1160
16:14:51.914,1175
16:14:54.901,1160
16:14:57.925,1159
16:15:00.913,1213
16:15:03.902,1184
16:15:06.924,1166
16:15:09.911,1161
16:15:12.901,1162
16:15:15.926,1161
16:15:18.913,1141
16:15:21.900,1173
16:15:24.919,1170
16:15:27.906,1165
16:15:30.897,1166
16:15:33.919,1174
16:15:36.905,1163
16:15:39.896,1187
16:15:42.917,1163
16:15:45.902,1175
16:15:48.922,1177
16:15:51.909,1189
16:15:54.897,1178
16:15:57.916,1160
16:16:00.901,1171
16:16:03.920,1160
16:16:06.905,1182
16:16:09.923,1163
16:16:12.909,1176
16:16:15.894,1178
16:16:18.913,1166
16:16:21.899,1161
16:16:24.923,1160
16:16:27.914,1160
16:16:30.903,1168
16:16:33.925,1165
16:16:36.913,1170
16:16:39.898,1165
16:16:42.918,1179
16:16:45.907,1165
16:16:48.898,1180
16:16:51.919,1169
16:16:54.907,1173
16:16:57.898,1165
16:17:00.922,1171
16:17:03.912,1170
16:17:06.900,1161
16:17:09.920,1174
16:17:12.905,1168
16:17:15.924,1163
16:17:18.910,1170
16:17:21.895,1178
16:17:24.913,1132
16:17:27.898,1164
16:17:30.916,1168
16:17:33.902,1171
16:17:36.921,1162
16:17:39.906,1177
16:17:42.924,1170
16:17:45.909,1183
16:17:48.894,1160
16:17:51.913,1172
16:17:54.898,1161
16:17:57.916,1166
16:18:00.902,1167
16:18:03.919,1194
16:18:06.905,1181
16:18:09.924,1160
16:18:12.909,1184
16:18:15.895,1161
16:18:18.913,1166
16:18:21.900,1170
16:18:24.919,1167
16:18:27.904,1170
16:18:30.923,1177
16:18:33.909,1177
16:18:36.895,1181
16:18:39.913,1166
16:18:42.899,1173
16:18:45.918,1175
16:18:48.906,1179
16:18:51.894,1180
16:18:54.919,1178
16:18:57.910,1172
16:19:00.901,1165
16:19:03.893,1179
16:19:06.917,1173
16:19:09.906,1168
16:19:12.894,1161
16:19:15.917,1166
16:19:18.906,1175
16:19:21.892,1160
16:19:24.911,1200
16:19:27.897,1172
16:19:30.915,1165
16:19:33.901,1170
16:19:36.922,1171
16:19:39.910,1094
16:19:42.898,1171
16:19:45.922,1178
16:19:48.908,1177
16:19:51.896,1171
16:19:54.914,1164
16:19:57.899,1168
16:20:00.916,1180
16:20:03.900,1168
16:20:06.918,1181
16:20:09.903,1163
16:20:12.923,1180
16:20:15.909,1174
16:20:18.895,1174
16:20:21.915,1172
16:20:24.901,1177
16:20:27.920,1169
16:20:30.905,1167
16:20:33.894,1180
16:20:36.914,1158
16:20:39.901,1171
16:20:42.920,1163
16:20:45.908,1182
16:20:48.900,1180
16:20:51.924,1178
16:20:54.915,1163
16:20:57.905,1167
16:21:00.897,1169
16:21:03.915,1161
16:21:06.906,1172
16:21:09.897,1162
16:21:12.919,1168
16:21:15.906,1174
16:21:18.895,1171
16:21:21.919,1159
16:21:24.910,1177
16:21:27.901,1186
16:21:30.921,1184
16:21:33.908,1183
16:21:36.897,1173
16:21:39.920,1174
16:21:42.907,1177
16:21:45.896,1192
16:21:48.919,1173
16:21:51.908,1170
16:21:54.896,1162
16:21:57.917,1161
16:22:00.904,1182
16:22:03.889,1175
16:22:06.908,1187
16:22:09.897,1185
16:22:12.918,1168
16:22:15.906,1163
16:22:18.895,1165
16:22:21.917,1163
16:22:24.902,1164
16:22:27.890,1167
16:22:30.909,1165
16:22:33.898,1163
16:22:36.921,1183
16:22:39.909,1175
16:22:42.898,1160
16:22:45.921,1171
16:22:48.910,1167
16:22:51.899,1168
16:22:54.922,1167
16:22:57.911,1164
16:23:00.899,1166
16:23:03.889,1162
16:23:06.909,1160
16:23:09.900,1170
16:23:12.891,1161
16:23:15.914,1165
16:23:18.902,1160
16:23:21.891,1165
16:23:24.911,1170
16:23:27.896,1170
16:23:30.915,1159
16:23:33.904,1172
16:23:36.892,1169
16:23:39.913,1167
16:23:42.902,1171
16:23:45.889,1168
16:23:48.907,1161
16:23:51.892,1168
16:23:54.909,1164
16:23:57.894,1173
16:24:00.913,1160
16:24:03.899,1166
16:24:06.917,1171
16:24:09.901,1172
16:24:12.920,1172
16:24:15.905,1182
16:24:18.891,1166
16:24:21.910,1176
16:24:24.899,1194
16:24:27.888,1190
16:24:30.912,1164
16:24:33.902,1189
16:24:36.893,1173
16:24:39.917,1145
16:24:42.907,1169
16:24:45.897,1186
16:24:48.887,1169
16:24:51.909,1175
16:24:54.898,1167
16:24:57.888,1170
16:25:00.910,1176
16:25:03.901,1181
16:25:06.890,1189
16:25:09.908,1161
16:25:12.897,1167
16:25:15.917,1171
16:25:18.902,1178
16:25:21.888,1166
16:25:24.906,1175
16:25:27.891,1167
16:25:30.910,1186
16:25:33.898,1167
16:25:36.887,1171
16:25:39.908,1164
16:25:42.896,1181
16:25:45.919,1165
16:25:48.906,1170
16:25:51.896,1178
16:25:54.917,1173
16:25:57.905,1168
16:26:00.892,1165
16:26:03.912,1176
16:26:06.900,1183
16:26:09.889,1179
16:26:12.908,1170
16:26:15.895,1178
16:26:18.914,1252
16:26:21.902,1174
16:26:24.887,1161
16:26:27.905,1183
16:26:30.890,1165
16:26:33.909,1170
16:26:36.894,1165
16:26:39.911,1193
16:26:42.899,1176
16:26:45.916,1159
16:26:48.900,1162
16:26:51.885,1186
16:26:54.902,1170
16:26:57.888,1163
16:27:00.906,1175
16:27:03.890,1163
16:27:06.909,1173
16:27:09.895,1182
16:27:12.914,1168
16:27:15.902,1167
16:27:18.888,1160
16:27:21.906,1160
16:27:24.895,1173
16:27:27.884,1170
16:27:30.906,1168
16:27:33.896,1176
16:27:36.887,1161
16:27:39.910,1166
16:27:42.900,1169
16:27:45.889,1174
16:27:48.910,1178
16:27:51.899,1162
16:27:54.886,1175
16:27:57.908,1158
16:28:00.896,1163
16:28:03.884,1170
16:28:06.905,1161
16:28:09.894,1174
16:28:12.916,1167
16:28:15.904,1169
16:28:18.893,1166
16:28:21.915,1170
16:28:24.904,1169
16:28:27.893,1172
16:28:30.915,1165
16:28:33.904,1165
16:28:36.895,1167
16:28:39.884,1170
16:28:42.907,1159
16:28:45.896,1176
16:28:48.885,1171
16:28:51.907,1167
16:28:54.894,1173
16:28:57.916,1162
16:29:00.903,1163
16:29:03.892,1161
16:29:06.914,1166
16:29:09.901,1178
16:29:12.888,1160
16:29:15.910,1171
16:29:18.899,1170
16:29:21.889,1176
16:29:24.910,1186
16:29:27.900,1170
16:29:30.890,1174
16:29:33.912,1181
16:29:36.901,1167
16:29:39.893,1171
16:29:42.914,1187
16:29:45.902,1170
16:29:48.888,1168
16:29:51.906,1171
16:29:54.894,1167
16:29:57.883,1168
16:30:00.905,1172
16:30:03.894,1160
16:30:06.883,1167
16:30:09.904,1174
16:30:12.892,1180
16:30:15.913,1167
16:30:18.902,1173
16:30:21.892,1177
16:30:24.883,1166
16:30:27.940,1146
16:30:30.899,1175
16:30:33.890,1160
16:30:36.913,1176
16:30:39.903,1173
16:30:42.895,1169
16:30:45.885,1171
16:30:48.908,1164
16:30:51.899,1185
16:30:54.889,1173
16:30:57.912,1172
16:31:00.902,1168
16:31:03.891,1174
16:31:06.913,1174
16:31:09.902,1182
16:31:12.924,1166
16:31:15.881,1173
16:31:18.906,1171
16:31:21.894,1174
16:31:24.884,1165
16:31:27.904,1178
16:31:30.890,1171
16:31:33.910,1172
16:31:36.896,1165
16:31:39.882,1170
16:31:42.902,1171
16:31:45.888,1177
16:31:48.908,1308
16:31:51.894,1172
16:31:54.880,1226
16:31:57.901,1231
16:32:00.887,1160
16:32:03.906,1164
16:32:06.893,1166
